X,Y,OBJECTID,REC_SITE_CN,REC_SITE_ID,REV_DATE,DATA_SOURCE,ACCURACY,TYPE,NAME,DATA_SOURCE_MEMO,METHOD,CFF,FOREST,PUB_DATE,CRC,GlobalID
-109.387331992659,33.231888080376,109,5443.001931,45255,2002/06/15 00:00:00+00,20,,Trailhead,Pigeon Loop Trailhead,,07,,APS,2019/07/31 11:37:09+00,C7A73A76940A8F47,2ed2d479-448d-43b9-995b-4ffffddf0dbf
-109.377901108499,33.2374517789973,110,5433.001931,45245,2002/06/15 00:00:00+00,20,,Trailhead,Pigeon Trailhead,,07,,APS,2019/07/31 11:37:09+00,1D28B36BF0D2A1CD,12bcc400-522a-42ad-880f-74e7ad483b36
-109.341032111292,33.2677841521926,111,5201.001931,45220,2002/06/15 00:00:00+00,01,,CAMPGROUND,Lower Juan Miller Campground,,01,,APS,2019/07/31 11:37:09+00,A5887085FFF47CFE,6f80e624-c69b-41fc-b88d-e69a3e9cba8a
-109.348016934358,33.2691397933837,112,5202.001931,45221,2002/06/15 00:00:00+00,01,,CAMPGROUND,Upper Juan Miller Campground,,01,,APS,2019/07/31 11:37:09+00,13277C6C2CDF79A6,751ea26a-d9f3-4889-ade8-6c9718601c20
-109.189730931985,33.3227106105238,113,5517.001931,45277,2002/06/15 00:00:00+00,20,,Trailhead,XXX Cabin Trailhead,,08,,APS,2019/07/31 11:37:09+00,38FBB427FCAA7946,59b3ab69-ea84-4955-ae26-70dad6bda179
-109.189693924914,33.3265445715726,114,5461.001931,45273,2002/06/15 00:00:00+00,20,,Trailhead,Horse Canyon Trailhead,,07,,APS,2019/07/31 11:37:09+00,29517A3E874980C0,67b535ad-371a-4f6a-a345-0cc528e4e2df
-109.484066195146,33.3549935301074,115,5456.001931,45268,2002/06/15 00:00:00+00,20,,Trailhead,Bear Canyon Trailhead,,08,,APS,2019/07/31 11:37:09+00,7F95BF9F57079428,d623a345-3fbb-41ef-a2b9-a607ac055e55
-109.050115479799,33.368170734319,116,5444.001931,45256,2002/06/15 00:00:00+00,20,,Trailhead,Charlie Moore Trailhead,,07,,APS,2019/07/31 11:37:09+00,A340719B7CEEF033,1e3035d0-a522-4c9e-88fa-92f31ba2af52
-109.088348283468,33.376719271252,117,5458.001931,45270,2002/06/15 00:00:00+00,20,,Trailhead,Baseline Trailhead,,07,,APS,2019/07/31 11:37:09+00,EE3DF62C03894390,88e47aa0-0a7f-47a9-b599-dd3f59c8f0e8
-109.335274022195,33.3972950543148,118,5432.001931,45244,2002/06/15 00:00:00+00,20,,Trailhead,AD Bar Trailhead,,07,,APS,2019/07/31 11:37:09+00,796EBD722CAC2342,54162089-4143-43e1-b3d5-7be95ecade06
-109.340999004883,33.4032832733453,119,5418.001931,45231,2003/11/04 00:00:00+00,20,,OBSERVATION SITE,Red Mtn Overlook,,07,,APS,2019/07/31 11:37:09+00,B745B88C70B65889,8f800c7d-ecb1-4d9a-a0af-0c006093f28d
-109.357039247343,33.4111127685084,120,5435.001931,45247,2002/06/15 00:00:00+00,20,,Trailhead,Bear Pen Trailhead,,07,,APS,2019/07/31 11:37:09+00,51D82B1033855106,f50f4416-1bd0-452e-afba-8c7de68d2b63
-109.057361545214,33.4347612233663,121,5447.001931,45259,2002/06/15 00:00:00+00,20,,Trailhead,Alma Trailhead,,07,,APS,2019/07/31 11:37:09+00,ABF9A1B257DCDAD7,b88f87ca-a861-402f-8710-17f4afb41eb3
-109.053232672339,33.435758309707,122,5445.001931,45257,2002/06/15 00:00:00+00,20,,Trailhead,Stateline Trailhead,,07,,APS,2019/07/31 11:37:09+00,FDDBB448ADCED08F,d15f2bb4-7ec2-44d9-b1e7-8085f15003b3
-109.376961837651,33.4417106016473,123,5434.001931,45246,2002/06/15 00:00:00+00,20,,Trailhead,Bear Springs Trailhead,,07,,APS,2019/07/31 11:37:09+00,4AE16A3EAEC6D248,fe77d6ca-ab9c-40f9-b76a-06ed0ffecd8d
-109.370175365262,33.4458511607528,124,5421.001931,45233,2002/06/15 00:00:00+00,20,,Trailhead,Red Mtn Trailhead,,07,,APS,2019/07/31 11:37:09+00,4B655F4540A21A3D,b00be20f-42ff-4c89-aa9e-d3c05cb9fa18
-109.370678523807,33.4461982143868,125,5423.001931,45235,2002/06/15 00:00:00+00,20,,Trailhead,Hot Air Trailhead,,07,,APS,2019/07/31 11:37:09+00,1771913657400D0E,1f4a50d9-f1c5-4cc8-9a8e-06f4cd929f57
-109.370109102027,33.4465617064253,126,19551010437,45281,2003/11/10 00:00:00+00,20,,PICNIC SITE,Rose Peak Picnic Area,,08,,APS,2019/07/31 11:37:09+00,4197EFD2CDF8A600,633a7db4-2b91-42af-a2e9-02926db0e482
-109.370107053107,33.4466280896037,127,5420.001931,45232,2002/06/15 00:00:00+00,20,,Trailhead,Strayhorse Trailhead,,07,,APS,2019/07/31 11:37:09+00,A3C9A7E6528D5807,50ea6856-1e25-4bbe-8336-116100826f77
-109.369986834512,33.4556808995117,128,5422.001931,45234,2002/06/15 00:00:00+00,20,,Trailhead,Robinson Trailhead,,07,,APS,2019/07/31 11:37:09+00,78FBDAD6CD26FD98,39deff0c-9dea-4732-a65e-48ff8ad7b9be
-109.047050859054,33.4620649249143,129,5462.001931,45274,2002/06/15 00:00:00+00,20,,Trailhead,Keller Trailhead,,07,,APS,2019/07/31 11:37:09+00,36BDA31A4AE02BD0,0f84771a-39ad-49b7-8907-87705d9c9143
-109.481340369637,33.4739930707668,130,19309010437,45278,2002/06/15 00:00:00+00,20,,Trailhead,Lower East Eagle Trailhead,,08,,APS,2019/07/31 11:37:09+00,79769BE493EDC3B2,0055d372-4b38-40ac-9e6a-2007d10c4a5c
-109.481623310253,33.4753768997136,131,5200.001931,45219-4,2002/06/15 00:00:00+00,01,,CAMPGROUND,Honeymoon Campground,,01,,APS,2019/07/31 11:37:09+00,F822C4ABCB7A79B7,74ada8fc-1ad0-4da2-adf5-2e5e5dc27393
-109.475089169101,33.4814404872159,132,5451.001931,45263,2002/06/15 00:00:00+00,20,,Trailhead,Lower Robinson Trailhead,,07,,APS,2019/07/31 11:37:09+00,29DC6253E609BAC5,d7b74eae-4a6d-44a1-8622-0cf8c0512bab
-109.374322791824,33.4828761634146,133,5426.001931,45238,2002/06/15 00:00:00+00,20,,Trailhead,Sheep Saddle Trailhead,,07,,APS,2019/07/31 11:37:09+00,CDB12E2C69296F81,b105fe9c-9c2e-4844-b00c-6f32cd790c6d
-109.476248511199,33.4916794044112,134,5450.001931,45262,2002/06/15 00:00:00+00,20,,Trailhead,Malay ATV Trailhead,,08,,APS,2019/07/31 11:37:09+00,5750BDB6ED99EEF7,7dd1620f-7373-4862-a9f6-413c5072c67d
-109.329178977902,33.4993741172361,135,5424.001931,45236,2002/06/15 00:00:00+00,20,,Trailhead,Hagen Trailhead,,07,,APS,2019/07/31 11:37:09+00,2D04880D3D999777,d37931ad-64b0-4b41-8b7e-166d8d253228
-109.305939866634,33.52098407602,136,5427.001931,45239,2002/06/15 00:00:00+00,20,,Trailhead,Lengthy Trailhead,,07,,APS,2019/07/31 11:37:09+00,63AE1999B4E8EF2A,79091228-ddfe-40df-b79c-35c25bc3d070
-109.311156243378,33.5223066048582,137,5453.001931,45265,2002/06/15 00:00:00+00,20,,Trailhead,Upper East Eagle Trailhead,,07,,APS,2019/07/31 11:37:09+00,50D9EB289A179055,4058f682-09cc-46f9-be24-3c3380c16baf
-109.317884423286,33.550228438262,138,5429.001931,45241,2002/06/15 00:00:00+00,20,,Trailhead,Raspberry Trailhead,,07,,APS,2019/07/31 11:37:09+00,56ED5DBADE1D4427,b0180ee4-0b68-438b-8f6d-04b967300d82
-109.31830150458,33.5503468310458,139,5203.001931,45222,2002/06/15 00:00:00+00,01,,CAMPGROUND,Strayhorse Campground,,01,,APS,2019/07/31 11:37:09+00,95CE9E6994F9EE43,368c15dc-239e-4136-b846-53ea8b7d2e21
-109.39798052189,33.5700107741362,140,5449.001931,45261,2002/06/15 00:00:00+00,20,,Trailhead,Upper Squirrel Trailhead,,07,,APS,2019/07/31 11:37:09+00,C008A22B37D01911,d912c3e4-b0cb-429b-bfe6-7323fc165564
-109.398871704192,33.8686549574626,141,5498.001931,46931,2002/06/15 00:00:00+00,01,,Trailhead,Indian Springs #627 Trailhead,,01,,APS,2019/07/31 11:37:09+00,724B004FCB0E51E4,b00ed571-cf68-4495-9e52-da144c80333c
-109.080570904184,33.0562252707456,142,5516.001931,45276,2002/06/15 00:00:00+00,20,,GROUP CAMPGROUND,Black Jack Group Campground,,08,,APS,2019/07/31 11:37:09+00,66A0B038BCB47976,cc34b654-5c40-47bd-8f01-6dcae27ddb76
-109.08038854658,33.0572257593715,143,5205.001931,45224,2002/06/15 00:00:00+00,01,,CAMPGROUND,Black Jack Campground,,01,,APS,2019/07/31 11:37:09+00,AE47318B751ECDF0,96923f81-4284-4ad2-94e4-ab6fadb5b1a2
-109.080058484243,33.0592024692888,144,5463.001931,45275,2002/06/15 00:00:00+00,20,,Trailhead,Maverick Trailhead,,07,,APS,2019/07/31 11:37:09+00,85903F67A362B887,68b403fb-021e-429c-829f-fab3bee7f035
-109.290085791559,33.0765376710294,145,5448.001931,45260,2002/06/15 00:00:00+00,20,,Trailhead,Limestone Trailhead,,07,,APS,2019/07/31 11:37:09+00,F87A19F44ACB19B4,ed6a80e9-0ccc-4e65-b3e2-b6fba8cf0fb2
-109.061594573229,33.1036889169574,146,5204.001931,45223,2009/08/26 00:00:00+00,20,,CAMPGROUND,Coal Creek Campground,,08,,APS,2019/07/31 11:37:09+00,BB01073C7454D878,45cc6614-3e2a-4796-ae1b-c9e0a9ed8161
-109.093007371648,33.1050535881822,147,19310010437,45279,2002/06/15 00:00:00+00,20,,PICNIC SITE,Bear Track Camp,,08,,APS,2019/07/31 11:37:09+00,1D5EA98252E84FA3,41e91e0b-ca0c-46ed-a997-5dff2dddbfe6
-109.367710307264,33.1715169933843,148,5417.001931,45230,2008/03/02 00:00:00+00,20,,OBSERVATION SITE,Chase Creek Overlook,,07,,APS,2019/07/31 11:37:09+00,05D5000FA20929F9,4fd4add7-b4b8-460f-a691-a1dd89564b20
-109.372709241713,33.1719386879937,149,5440.001931,45252,2002/06/15 00:00:00+00,20,,Trailhead,Painted Bluff Trailhead,,07,,APS,2019/07/31 11:37:09+00,8FDE2AC2C54F9BB5,03a2ec9d-0b65-493d-b647-f46484a3edf0
-109.357852607806,33.1800228945254,150,5439.001931,45251,2002/06/15 00:00:00+00,20,,Trailhead,Fry Trailhead,,07,,APS,2019/07/31 11:37:09+00,1A6B6D200E2D4B8F,a199777b-d649-4610-8e07-8b6177ceed3b
-109.354550744425,33.1807368694316,151,5442.001931,45254,2002/06/15 00:00:00+00,20,,Trailhead,Cave Creek Trailhead,,07,,APS,2019/07/31 11:37:09+00,A7151DDBE5BC8BF0,8c71a240-72ca-483e-b8c3-15242aa335ad
-109.382114293405,33.1834228360234,152,5198.001931,45217,2002/06/15 00:00:00+00,01,,PICNIC SITE,Cherry Lodge,,01,,APS,2019/07/31 11:37:09+00,E322F1555AB0FADF,5bcfa26c-d8ff-481d-9e03-cfcc9d9ffe07
-109.382410435409,33.1871514906925,153,5199.001931,45218,2002/06/15 00:00:00+00,01,,CAMPGROUND,Granville Campground,,01,,APS,2019/07/31 11:37:09+00,D55F85736E0B33FA,f5681818-7f5b-4bf1-bdd6-a82987eae7f2
-109.385087782938,33.191833241668,154,5492.001931,45249,2002/06/15 00:00:00+00,20,,Trailhead,Spur Cross Trailhead,,07,,APS,2019/07/31 11:37:09+00,9F8310714FCE9C1C,3c173010-91bb-4c96-a289-234063dc756e
-109.459999287761,34.0153210738375,155,19933010437,46960,2002/06/15 00:00:00+00,20,,Trailhead,West Fork of the Little Colorado Trailhead,,08,,APS,2019/07/31 11:37:09+00,E0DA22F1C183B1DD,10d2925d-bcda-4968-81d0-1bd386772074
-110.881251754387,34.3114237323124,156,11307010437,46668,2002/06/15 00:00:00+00,01,,PICNIC SITE,Willow Springs Picnic Ground,,01,,APS,2019/07/31 11:37:09+00,381F63BCC6023D7B,257d104e-6c05-4fd1-a14d-4074f863e770
-110.945244292327,34.3160969661595,157,11288010437,45378,2007/08/17 00:00:00+00,20,,OBSERVATION SITE,Woods Canyon Vista,,08,,APS,2019/07/31 11:37:09+00,A542F40A8D925B54,54fd6f01-9d1c-4c32-bb34-d4e7875acfc4
-110.957869234496,34.3214746117041,158,5213.001931,45368,2002/06/15 00:00:00+00,01,,CAMPGROUND,Mogollon Campground,,01,,APS,2019/07/31 11:37:09+00,C9CEEFFE1F905A89,884c0d76-00ef-4751-8f82-987ba03911ec
-110.685107318007,34.3223075754995,159,26067010437,45597,2002/06/15 00:00:00+00,20,,DAY USE AREA,Baca Ranch,,08,,APS,2019/07/31 11:37:09+00,D1798CF26E4ED444,258aa8d6-4e17-499a-bca0-caed27b9c929
-110.946507142655,34.3266378341763,160,5209.001931,45364,2002/06/15 00:00:00+00,01,,CAMPGROUND,Aspen Campground,,01,,APS,2019/07/31 11:37:09+00,1E8DD74F6E91C2F8,dca1a5c0-7521-447c-905a-9caf6ddc9a80
-110.834425939771,34.3303107704544,161,25722010437,45592,2002/06/15 00:00:00+00,20,,CAMPING AREA,Larson Ridge CG,,08,,APS,2019/07/31 11:37:09+00,E32B0EA179699AF8,2d7c206a-38c7-4a98-8c14-60c0a38434e8
-110.943429086503,34.333117738203,162,5521.001931,45382,2002/06/15 00:00:00+00,20,,INTERPRETIVE SITE,Woods Canyon Amphitheater,,08,,APS,2019/07/31 11:37:09+00,EB06F6351AFDC4DC,ed02874c-386c-4d2e-9ef1-29b9882e11fd
-110.971454975673,34.3374681022264,163,11308010437,45589,2002/06/15 00:00:00+00,20,,TRAILHEAD,Carr Lake Trailhead,,08,,APS,2019/07/31 11:37:09+00,FF6981A32830AFF0,07c3c6c0-84d7-44d3-a105-e1aa9cb3350d
-110.837542892296,34.353627367931,164,25708010437,45376,2002/06/15 00:00:00+00,20,,CAMPING AREA,FR 237,,08,,APS,2019/07/31 11:37:09+00,D7EB68AD0326DC0B,0692a47b-d7bb-45a7-9aed-3cb11067c045
-110.841634826227,34.5094293184149,165,5207.001931,45362,2002/06/15 00:00:00+00,01,,CAMPGROUND,Chevelon Canyon Lake Campground,,01,,APS,2019/07/31 11:37:09+00,2924F56B49A79FBC,f80c204a-715c-4866-ba9a-bebae2cdc2b2
-110.909212939525,34.3054073690209,166,38562010602,45390,2005/10/25 00:00:00+00,20,,TRAILHEAD,Rim Campground Trailhead,,08,,APS,2019/07/31 11:37:09+00,EA53C212B61DD090,0ef33cbd-f7b8-4df7-bd89-82d6796c1fe2
-110.947595111635,34.332522066889,167,24747010437,46684,2005/09/20 00:00:00+00,20,,TRAILHEAD,Rocky Point Trailhead,,08,,APS,2019/07/31 11:37:09+00,CFDF691203EEADE3,4e1ebe77-57c9-4e4d-ac97-beed7e9da8cd
-110.746652976636,34.3044601390911,168,26068010437,45598,2002/06/15 00:00:00+00,20,,DAY USE AREA,General Crook Road,,08,,APS,2019/07/31 11:37:09+00,4C1A2AD7C17E59E4,61e2aeca-f2f8-466e-9d88-7cb262e745bc
-110.820987682956,34.3445965208767,169,11292010437,46673,2005/11/17 00:00:00+00,20,,TRAILHEAD,Canyon Drive OHV Access,,08,,APS,2019/07/31 11:37:09+00,00F34E7776B183E6,016db03f-17b4-4165-a3ce-e0b58daaab88
-111.017346067497,34.3719915520741,170,11295010437,45385,2002/06/15 00:00:00+00,20,,TRAILHEAD,See Canyon Trailhead,,08,,APS,2019/07/31 11:37:09+00,872062631DE6C343,c51c0079-a600-4f0c-992b-4b4a1c580bb5
-110.635902765928,34.3814888054755,171,26064010437,45594,2018/10/18 00:00:00+00,20,,TRAILHEAD,Rock Shelter Trailhead,,08,,APS,2019/07/31 11:37:09+00,0D61A3F7CA69743E,c9f3aa75-5268-467f-b9a4-eb68c95f41b8
-110.562245309621,34.3973558194374,172,11309010437,46675,2002/06/15 00:00:00+00,01,,TRAILHEAD,Tall Timbers Trailhead,,01,,APS,2019/07/31 11:37:09+00,74D4DCD36FF335E1,24fb5dcb-f326-4e75-988f-b832d3cd6d32
-111.00432015045,34.4052523947619,173,24752010437,46690,2002/06/15 00:00:00+00,20,,TRAILHEAD,Mallard Trailhead,,08,,APS,2019/07/31 11:37:09+00,A1F5CADD6BF9B1DA,88f4dcc6-d21d-4f49-8a79-506541cd8d83
-110.658144299075,34.4189698470592,174,26415010437,46658,2002/06/15 00:00:00+00,20,,ORGANIZATION SITE,Camp Shadow Pines,,08,,APS,2019/07/31 11:37:09+00,48EDEAFDC62EED2D,2980419d-82b0-479c-932a-859d8c5fd6b6
-109.943082727033,34.14616302002,175,5405.001931,47197,2002/06/15 00:00:00+00,20,,Trailhead,Blue Ridge #1 Trailhead,,08,,APS,2019/07/31 11:37:09+00,BDBFB539DB3D869B,6fa6e7bc-abe5-4c6f-bf69-d15e32be747c
-109.982973217787,34.1574180863011,176,N/A,private,2014/06/12 00:00:00+00,30,,BOATING SITE,Rainbow Lake Boat Ramp,AZ 2013 NAIP,08,,APS,2019/07/31 11:37:09+00,A578BF798BBACE73,2d35609a-be71-461d-aa79-4ff4afb88972
-109.972098032676,34.169623582146,177,5413.001931,47205,2002/06/15 00:00:00+00,20,,Trailhead,Ice Cave Trailhead,,08,,APS,2019/07/31 11:37:09+00,DF3EC1047CA88AF8,23c0f4ce-c7a6-449e-850a-fc40f158eaa3
-110.012052451485,34.1770033701886,178,,private,2019/02/11 00:00:00+00,20,,ORGANIZATION SITE,Camp Tatiyee,,08,,APS,2019/07/31 11:37:09+00,E9A832D08639A74B,cb1b3d26-8a5e-44f7-8a75-c377d13629c2
-109.965854530086,34.185234671617,179,5403.001931,47195,2017/03/20 00:00:00+00,30,,Trailhead,Timber Mesa Trailhead,"NAIP 2015 verified, GPS Emerg.Marker project",08,,APS,2019/07/31 11:37:09+00,C1E49637AA41ADCC,7cd06a22-429a-43c5-aca0-8f80f628f9e0
-109.244588134343,34.0959467493664,180,17677010437,46955,2002/06/15 00:00:00+00,20,,Trailhead,Murray Basin Trailhead,,08,,APS,2019/07/31 11:37:09+00,3E79212451DF8A96,21562c7c-ea1e-47a8-bad4-66b90370bb65
-109.952631965774,34.1283153259911,181,19304010437,47222,2002/06/15 00:00:00+00,20,,Trailhead,Woodland Lake Park Trailhead,,08,,APS,2019/07/31 11:37:09+00,112C167D472665E0,3d621c91-4261-425f-a012-2e3630becc13
-109.971759051358,34.1399269959672,182,19244010437,47217,2002/06/15 00:00:00+00,20,,Trailhead,Big Springs Trailhead,,08,,APS,2019/07/31 11:37:09+00,EFAE51F90C4B8E29,0fe64230-24ff-48ce-9d55-9eeca5e5d24c
-110.005332026193,34.1934749897806,183,N/A,private,2002/06/15 00:00:00+00,20,,BOATING SITE,Show Low Lake Boat Ramp,,08,,APS,2019/07/31 11:37:09+00,36757909D49CBB1B,e8a1f3ed-62a8-4308-91df-d5f706791be4
-109.932162581782,34.2025129448028,184,5404.001931,47196,2017/03/20 00:00:00+00,30,,Trailhead,Panorama Trailhead,"NAIP 2015 verified, GPS Emerg.Marker project",08,,APS,2019/07/31 11:37:09+00,C6DC589972CB7F2F,92d5d28d-43bb-4dd1-b571-b574ed88323a
-110.097059213354,34.2655128943343,185,5407.001931,47199,2002/06/15 00:00:00+00,20,,Trailhead,Los Caballos Trailhead,,08,,APS,2019/07/31 11:37:09+00,FC0C39A592C232FF,6362c195-59c6-45d7-8d82-1bdf589d3366
-110.847867697712,34.443118092625,186,618642010602,46688,2007/10/02 00:00:00+00,20,,TRAILHEAD,Telephone Ridge Trailhead,On-Screen digitized using PBS,08,,APS,2019/07/31 11:37:09+00,7FF0E1AD847045A6,3ecb0ea5-4bc3-47fc-977a-39355606acbe
-110.944340543253,34.3151722758051,187,,,2013/12/19 00:00:00+00,20,,TRAILHEAD,Woods Canyon Lake Vista Trailhead,On screen,08,,APS,2019/07/31 11:37:09+00,8BE24E007926FA70,52a34da8-82d1-4097-98f1-adf9b78a593f
-111.018620386886,34.3844392782535,188,,,2013/12/19 00:00:00+00,20,,CAMPING AREA,FR 89 Camping Area,On screen,08,,APS,2019/07/31 11:37:09+00,C7DDF728D0842DF8,5a45f823-e36f-46ed-9c24-596551fb5ae8
-110.826018732566,34.3218391902655,189,,,2013/12/19 00:00:00+00,20,,TRAILHEAD,Sinkhole Trailhead,On screen,08,,APS,2019/07/31 11:37:09+00,A97911E5A0D40D64,1a419392-0e1c-487d-9cf6-61a0bbde9b68
-110.280240001985,34.3594600042969,190,2671667010602,47227,2017/03/20 00:00:00+00,30,,TRAILHEAD,Clay Springs OHV Trailhead,verified NAIP2015 from GPS OHV group emerg marker project,08,,APS,2019/07/31 11:37:09+00,21FC6FAD311E99E0,c85a3cc0-aba0-4d38-8cbd-fb3926dea154
-110.116531202745,34.3317830770895,191,2671698010602,47228,2017/03/20 00:00:00+00,30,,Trailhead,Linden OHV Trailhead,verified NAIP2015 from GPS OHV group emerg marker project,08,,APS,2019/07/31 11:37:09+00,0341380E3E12EB65,5e0c6ea8-e88c-4112-9164-9b51b9c8b455
-109.895039551384,34.1415173189309,192,2671705010602,47229,2014/01/03 00:00:00+00,30,,Trailhead,Sky Hi OHV Trailhead,2008 AS aerial photo,08,,APS,2019/07/31 11:37:09+00,BDB64792B2B6A051,985e5222-f75f-4f54-b3fd-ca943519203a
-110.030511816248,34.3064824893769,193,5789448010602,47237,2014/06/12 00:00:00+00,30,,Trailhead,Pintail Lake Trailhead,AZ 2013 NAIP,08,,APS,2019/07/31 11:37:09+00,E4EBBEB42BFE593F,5ac73db5-c145-4d04-8dfd-da4c124c1d40
-109.329719334716,33.7987596383182,194,5474.001931,45038,2002/06/15 00:00:00+00,20,,CAMPGROUND,Raccoon Campgound,,08,,APS,2019/07/31 11:37:09+00,AD3B6FC224F87330,3fbf3bfa-0dc7-46ac-b014-9fe7ee353d83
-109.353755982502,33.565426262773,195,5334.001931,45004,2002/06/15 00:00:00+00,20,,OBSERVATION SITE,Blue Vista Scenic Overlook,,08,,APS,2019/07/31 11:37:09+00,B7C75DD24DFE7928,9c0bcc55-b327-4bee-914b-7de5852c761b
-109.3935939923,33.6865100647151,196,5469.001931,45033,2002/06/15 00:00:00+00,20,,Trailhead,Fish Creek Trailhead,,08,,APS,2019/07/31 11:37:09+00,5A359DE806301993,37913e05-e4b6-4c95-9e07-1c5e77c58ede
-109.344977647172,33.787512535635,197,5345.001931,45015,2005/08/22 00:00:00+00,01,,CAMPGROUND,Horse Springs Campground,,01,,APS,2019/07/31 11:37:09+00,0F4D828D3067AB6B,9d166abb-e1f9-4858-a695-d9b305f3479b
-109.153271713372,33.8948503247295,198,5332.001931,45002,2002/06/15 00:00:00+00,01,,CAMPGROUND,Alpine Divide Campground,,01,,APS,2019/07/31 11:37:09+00,0290063258F47505,da9e7aa2-e2a3-4a05-a3b5-fd5f431df8e8
-109.355063915611,33.768358011876,199,5335.001931,45005,2002/06/15 00:00:00+00,01,,CAMPGROUND,Buffalo Crossing Campground,,01,,APS,2019/07/31 11:37:09+00,36E3E2B86349286C,ae041e97-145c-4031-8b85-d80c02bd0c32
-109.433351135899,33.5691672259077,200,5464.001931,45028,2002/06/15 00:00:00+00,20,,Trailhead,Rose Spring Trailhead,,08,,APS,2019/07/31 11:37:09+00,4661E38E5CAE8C33,998d2e07-296a-48fd-86a8-9d26b2eb3d86
-109.083186231959,33.8287732786248,201,5513.001931,45039,2002/06/15 00:00:00+00,20,,BOATING SITE,Luna Lake Marina,,08,,APS,2019/07/31 11:37:09+00,E097279766182306,a61eb258-a282-4f94-ad27-4757e54e09ed
-109.190205204541,33.6944922339037,202,5472.001931,45036,2002/06/15 00:00:00+00,20,,Trailhead,Red Hill Trailhead,,08,,APS,2019/07/31 11:37:09+00,3118ED312B5F6910,f07a1cec-ba97-4fb6-89b0-d656d859c833
-109.370035634702,33.7462887395858,203,12021010602,45059,2006/06/06 00:00:00+00,20,,LOOKOUT/CABIN,Caldwell Cabin,,08,,APS,2019/07/31 11:37:09+00,E4E8F09198C9B8A6,b7fd5162-bd76-47ce-81f4-fa98fa6b024f
-109.116982536642,33.9199146462006,204,10418010437,45043,2002/06/15 00:00:00+00,20,,Trailhead,Escudilla Trailhead,,08,,APS,2019/07/31 11:37:09+00,5DED49A526CB6336,10fa656e-74a5-4e18-b5aa-d82b61afd4e2
-109.327010593934,33.6400558114255,205,5476.001931,45040,2002/06/15 00:00:00+00,20,,Trailhead,Hannagan Snowmobile Trailhead,,08,,APS,2019/07/31 11:37:09+00,E591A0BFF6DB086B,d30b9390-b748-49b1-af2c-b9fd4491cd7e
-109.087681769658,33.835322115997,206,5343.001931,45013,2002/06/15 00:00:00+00,20,,GROUP CAMPGROUND,Luna Lake Group Campgound,,08,,APS,2019/07/31 11:37:09+00,161D61F3FC2CB5E7,9c3a2b2b-b4a6-4b65-b587-812abaefd9da
-109.236336078583,33.8698415888034,207,5370.001931,45023,2002/06/15 00:00:00+00,20,,Trailhead,Williams Valley Snowmobile Trailhead,,08,,APS,2019/07/31 11:37:09+00,9D4234246E094B76,804223fd-6ec7-4786-8f55-d9b3d88851ce
-109.356069058218,33.5761684354227,208,5339.001931,45009,2002/06/15 00:00:00+00,01,,CAMPGROUND,KP Cienega Campground,,01,,APS,2019/07/31 11:37:09+00,2825F3EA37B31548,d5c80de4-4816-49d3-aa68-eb798f15e8f8
-109.323011376209,33.6355669754417,209,5373.001931,45026,2002/06/15 00:00:00+00,20,,Trailhead,Steeple/Foote Creek Trailhead,,08,,APS,2019/07/31 11:37:09+00,FD4482B5209C4B48,bfbc56ac-940b-47e8-b408-24b603057368
-109.330025225259,33.6124176821924,210,5372.001931,45025,2002/06/15 00:00:00+00,20,,Trailhead,KP North Fork/KP Rim Trailhead,,08,,APS,2019/07/31 11:37:09+00,C449547639295E40,170b4465-bcbc-4e53-9dea-7098704c3271
-109.319252202656,33.8057235340663,211,5369.001931,45022,2002/06/15 00:00:00+00,01,,CAMPGROUND,Deer Creek Campground,,01,,APS,2019/07/31 11:37:09+00,A658FCF951FD146A,5afad8da-b816-4fb9-9ee1-a96c02ae41ae
-109.341631889244,33.6172092007966,212,5307.001931,45001,2003/10/29 00:00:00+00,20,,FISHING SITE,Aker Lake Fishing Site,,08,,APS,2019/07/31 11:37:09+00,CAE84454A6C18B54,53ead868-b671-490e-87f5-a0560e2b86eb
-109.22046199546,33.8623977914989,213,5515.001931,45042,2002/06/15 00:00:00+00,20,,Trailhead,Divide Hill Trailhead,,08,,APS,2019/07/31 11:37:09+00,E7738F810454DB7A,a4c8edcd-b8f4-4eb9-923e-586d9b17f8c8
-109.346637460204,33.7868471776732,214,24853010437,45056,2002/06/15 00:00:00+00,20,,GROUP CAMPGROUND,Horse Springs Group Campground,,08,,APS,2019/07/31 11:37:09+00,03A01029D9EC0CFA,baec9479-e643-4899-951d-abcacbf36cb9
-109.088317713208,33.828201467643,215,5341.001931,45011,2002/06/15 00:00:00+00,20,,BOATING SITE,Luna Lake Boat Launch,,08,,APS,2019/07/31 11:37:09+00,9FD02172AE47AA8F,25e7b5b4-4c73-4f51-8302-77533f664db5
-109.071696275377,33.6935306068234,216,5344.001931,45014,2002/06/15 00:00:00+00,01,,CAMPGROUND,Upper Blue Campground,,01,,APS,2019/07/31 11:37:09+00,B9FCA0E00CAF3A50,1edf0e86-877e-4673-a320-8f181c603947
-109.279085504454,33.6519397700094,217,5471.001931,45035,2002/06/15 00:00:00+00,20,,Trailhead,P-Bar Lake Trailhead,,08,,APS,2019/07/31 11:37:09+00,4FD55F6DAF291569,c921ee60-1f19-46e3-ba07-4a06273cc5b0
